departamento,provincia,distrito,ubigeo,anio,población
CUSCO,CALCA,PISAC,080405,2023,11885.0
CUSCO,CALCA,SAN SALVADOR,080406,2023,6281.0
CUSCO,CALCA,TARAY,080407,2023,4947.0
CUSCO,CALCA,YANATILE,080408,2023,9228.0
CUSCO,CANAS,YANAOCA,080501,2023,9239.0
CUSCO,CANAS,CHECCA,080502,2023,5435.0
CUSCO,CANAS,KUNTURKANKI,080503,2023,5151.0
CUSCO,CANAS,LANGUI,080504,2023,2043.0
CUSCO,CANAS,LAYO,080505,2023,5475.0
CUSCO,CANAS,PAMPAMARCA,080506,2023,1874.0
CUSCO,CANAS,QUEHUE,080507,2023,2590.0
CUSCO,CANAS,TUPAC AMARU,080508,2023,2582.0
CUSCO,CANCHIS,SICUANI,080601,2023,65864.0
CUSCO,CANCHIS,CHECACUPE,080602,2023,5253.0
CUSCO,CANCHIS,COMBAPATA,080603,2023,4995.0
CUSCO,CANCHIS,MARANGANI,080604,2023,10280.0
CUSCO,CANCHIS,PITUMARCA,080605,2023,8538.0
CUSCO,CANCHIS,SAN PABLO,080606,2023,4395.0
CUSCO,CANCHIS,SAN PEDRO,080607,2023,2780.0
CUSCO,CANCHIS,TINTA,080608,2023,5453.0
CUSCO,CHUMBIVILCAS,SANTO TOMAS,080701,2023,22624.0
CUSCO,CHUMBIVILCAS,CAPACMARCA,080702,2023,4064.0
CUSCO,CHUMBIVILCAS,CHAMACA,080703,2023,6359.0
CUSCO,CHUMBIVILCAS,COLQUEMARCA,080704,2023,6923.0
CUSCO,CHUMBIVILCAS,LIVITACA,080705,2023,13009.0
CUSCO,CHUMBIVILCAS,LLUSCO,080706,2023,4083.0
CUSCO,CHUMBIVILCAS,QUIÑOTA,080707,2023,3978.0
CUSCO,CHUMBIVILCAS,VELILLE,080708,2023,8587.0
CUSCO,ESPINAR,ESPINAR,080801,2023,40781.0
CUSCO,ESPINAR,CONDOROMA,080802,2023,824.0
CUSCO,ESPINAR,COPORAQUE,080803,2023,8688.0
CUSCO,ESPINAR,OCORURO,080804,2023,902.0
CUSCO,ESPINAR,PALLPATA,080805,2023,5059.0
CUSCO,ESPINAR,PICHIGUA,080806,2023,2663.0
CUSCO,ESPINAR,SUYCKUTAMBO,080807,2023,1371.0
CUSCO,ESPINAR,ALTO PICHIGUA,080808,2023,1894.0
CUSCO,LA CONVENCIÓN,SANTA ANA,080901,2023,29456.0
CUSCO,LA CONVENCIÓN,ECHARATE 12/,080902,2023,17871.0
CUSCO,LA CONVENCIÓN,HUAYOPATA,080903,2023,5418.0
CUSCO,LA CONVENCIÓN,MARANURA,080904,2023,4930.0
CUSCO,LA CONVENCIÓN,OCOBAMBA,080905,2023,5861.0
CUSCO,LA CONVENCIÓN,QUELLOUNO,080906,2023,15091.0
CUSCO,LA CONVENCIÓN,KIMBIRI 13/ 14/,080907,2023,14056.0
CUSCO,LA CONVENCIÓN,SANTA TERESA,080908,2023,6912.0
CUSCO,LA CONVENCIÓN,VILCABAMBA    ,080909,2023,9976.0
CUSCO,LA CONVENCIÓN,PICHARI  16/,080910,2023,24006.0
CUSCO,LA CONVENCIÓN,INKAWASI  ,080911,2023,5166.0
CUSCO,LA CONVENCIÓN,VILLA VIRGEN  ,080912,2023,2458.0
CUSCO,LA CONVENCIÓN,VILLA KINTIARINA  ,080913,2023,2420.0
CUSCO,LA CONVENCIÓN,MEGANTONI   ,080914,2023,7394.0
CUSCO,LA CONVENCIÓN,KUMPIRUSHIATO 12/,080915,2023,5801.0
CUSCO,LA CONVENCIÓN,CIELO PUNCO  13/,080916,2023,2263.0
CUSCO,LA CONVENCIÓN,MANITEA  14/,080917,2023,3626.0
CUSCO,LA CONVENCIÓN,UNIÓN ASHÁNINKA  16/,080918,2023,5899.0
CUSCO,PARURO,PARURO,081001,2023,3477.0
CUSCO,PARURO,ACCHA,081002,2023,3041.0
CUSCO,PARURO,CCAPI,081003,2023,3036.0
CUSCO,PARURO,COLCHA,081004,2023,905.0
CUSCO,PARURO,HUANOQUITE,081005,2023,5025.0
CUSCO,PARURO,OMACHA,081006,2023,5771.0
CUSCO,PARURO,PACCARITAMBO,081007,2023,2052.0
CUSCO,PARURO,PILLPINTO,081008,2023,1000.0
CUSCO,PARURO,YAURISQUE,081009,2023,1854.0
CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,2023,13709.0
CUSCO,PAUCARTAMBO,CAICAY,081102,2023,3151.0
CUSCO,PAUCARTAMBO,CHALLABAMBA,081103,2023,9364.0
CUSCO,PAUCARTAMBO,COLQUEPATA,081104,2023,8836.0
CUSCO,PAUCARTAMBO,HUANCARANI,081105,2023,8001.0
CUSCO,PAUCARTAMBO,KOSÑIPATA,081106,2023,4924.0
CUSCO,QUISPICANCHI,URCOS,081201,2023,12538.0
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,081202,2023,7382.0
CUSCO,QUISPICANCHI,CAMANTI,081203,2023,2692.0
CUSCO,QUISPICANCHI,CCARHUAYO,081204,2023,3197.0
CUSCO,QUISPICANCHI,CCATCA,081205,2023,15186.0
CUSCO,QUISPICANCHI,CUSIPATA,081206,2023,4645.0
CUSCO,QUISPICANCHI,HUARO,081207,2023,5055.0
CUSCO,QUISPICANCHI,LUCRE,081208,2023,5510.0
CUSCO,QUISPICANCHI,MARCAPATA,081209,2023,5008.0
CUSCO,QUISPICANCHI,OCONGATE,081210,2023,19224.0
CUSCO,QUISPICANCHI,OROPESA,081211,2023,12583.0
CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2023,12084.0
CUSCO,URUBAMBA,URUBAMBA,081301,2023,24885.0
CUSCO,URUBAMBA,CHINCHERO,081302,2023,12825.0
CUSCO,URUBAMBA,HUAYLLABAMBA,081303,2023,6529.0
CUSCO,URUBAMBA,MACHUPICCHU,081304,2023,5761.0
CUSCO,URUBAMBA,MARAS,081305,2023,6839.0
CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2023,12061.0
CUSCO,URUBAMBA,YUCAY,081307,2023,3444.0
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2023,43223.0
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,2023,1597.0
HUANCAVELICA,HUANCAVELICA,ACORIA,090103,2023,14580.0
HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,2023,778.0
HUANCAVELICA,HUANCAVELICA,CUENCA,090105,2023,926.0
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,2023,1598.0
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,2023,623.0
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,2023,908.0
HUANCAVELICA,HUANCAVELICA,LARIA,090109,2023,641.0
HUANCAVELICA,HUANCAVELICA,MANTA,090110,2023,805.0
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,2023,451.0
HUANCAVELICA,HUANCAVELICA,MOYA,090112,2023,758.0
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2023,1565.0
HUANCAVELICA,HUANCAVELICA,PALCA,090114,2023,1655.0
HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,2023,502.0
HUANCAVELICA,HUANCAVELICA,VILCA,090116,2023,1615.0
HUANCAVELICA,HUANCAVELICA,YAULI,090117,2023,18070.0
HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2023,20696.0
HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2023,6102.0
HUANCAVELICA,ACOBAMBA,ACOBAMBA ,090201,2023,9148.0
HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,2023,2791.0
HUANCAVELICA,ACOBAMBA,ANTA,090203,2023,3767.0
HUANCAVELICA,ACOBAMBA,CAJA,090204,2023,1562.0
HUANCAVELICA,ACOBAMBA,MARCAS,090205,2023,1329.0
HUANCAVELICA,ACOBAMBA,PAUCARA ,090206,2023,6937.0
HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,2023,2540.0
HUANCAVELICA,ACOBAMBA,ROSARIO,090208,2023,4434.0
HUANCAVELICA,ANGARAES,LIRCAY,090301,2023,25102.0
HUANCAVELICA,ANGARAES,ANCHONGA,090302,2023,7425.0
HUANCAVELICA,ANGARAES,CALLANMARCA,090303,2023,525.0
HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,2023,2943.0
HUANCAVELICA,ANGARAES,CHINCHO,090305,2023,848.0
HUANCAVELICA,ANGARAES,CONGALLA,090306,2023,3453.0
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,090307,2023,1261.0
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,090308,2023,851.0
HUANCAVELICA,ANGARAES,JULCAMARCA,090309,2023,1862.0
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,2023,2147.0
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,2023,1350.0
HUANCAVELICA,ANGARAES,SECCLLA,090312,2023,3080.0
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2023,3033.0
HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,2023,855.0
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2023,1342.0
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,2023,806.0
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,2023,870.0
HUANCAVELICA,CASTROVIRREYNA,COCAS,090406,2023,676.0
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,2023,726.0
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,2023,403.0
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,090409,2023,1103.0
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,090410,2023,789.0
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,2023,688.0
HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,2023,654.0
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,090413,2023,1478.0
HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2023,5302.0
HUANCAVELICA,CHURCAMPA,ANCO,090502,2023,5568.0
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,2023,1584.0
HUANCAVELICA,CHURCAMPA,EL CARMEN,090504,2023,2360.0
HUANCAVELICA,CHURCAMPA,LA MERCED,090505,2023,1189.0
HUANCAVELICA,CHURCAMPA,LOCROJA,090506,2023,3181.0
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,2023,3762.0
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,090508,2023,672.0
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,2023,3256.0
HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2023,1645.0
HUANCAVELICA,CHURCAMPA,COSME ,090511,2023,2719.0
HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2023,2332.0
HUANCAVELICA,HUAYTARA,AYAVI,090602,2023,807.0
HUANCAVELICA,HUAYTARA,CORDOVA,090603,2023,738.0
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,090604,2023,496.0
HUANCAVELICA,HUAYTARA,LARAMARCA,090605,2023,802.0
HUANCAVELICA,HUAYTARA,OCOYO,090606,2023,579.0
HUANCAVELICA,HUAYTARA,PILPICHACA,090607,2023,2570.0
HUANCAVELICA,HUAYTARA,QUERCO,090608,2023,1302.0
HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,2023,651.0
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,2023,1322.0
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,2023,1068.0
HUANCAVELICA,HUAYTARA,SAN ISIDRO,090612,2023,1123.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,2023,1271.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,2023,287.0
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,2023,668.0
HUANCAVELICA,HUAYTARA,TAMBO,090616,2023,889.0
HUANCAVELICA,TAYACAJA,PAMPAS  ,090701,2023,11582.0
HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,2023,3057.0
HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,2023,3158.0
HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,2023,3637.0
HUANCAVELICA,TAYACAJA,COLCABAMBA     ,090705,2023,11385.0
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ  ,090706,2023,10065.0
HUANCAVELICA,TAYACAJA,HUACHOCOLPA 2/,090707,2023,2274.0
HUANCAVELICA,TAYACAJA,HUARIBAMBA   ,090709,2023,2745.0
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,090710,2023,1315.0
HUANCAVELICA,TAYACAJA,PAZOS,090711,2023,4643.0
HUANCAVELICA,TAYACAJA,QUISHUAR,090713,2023,695.0
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2023,3685.0
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,2023,2461.0
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2023,1527.0
HUANCAVELICA,TAYACAJA,SURCUBAMBA 2/,090717,2023,3971.0
HUANCAVELICA,TAYACAJA,TINTAY PUNCU 5/,090718,2023,1472.0
HUANCAVELICA,TAYACAJA,QUICHUAS   ,090719,2023,4139.0
HUANCAVELICA,TAYACAJA,ANDAYMARCA  ,090720,2023,2682.0
HUANCAVELICA,TAYACAJA,ROBLE   ,090721,2023,996.0
HUANCAVELICA,TAYACAJA,PICHOS   ,090722,2023,1612.0
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA  ,090723,2023,1457.0
HUANCAVELICA,TAYACAJA,LAMBRAS 2/,090724,2023,1531.0
HUANCAVELICA,TAYACAJA,COCHABAMBA 5/,090725,2023,923.0
HUÁNUCO,HUÁNUCO,HUÁNUCO,100101,2023,97688.0
HUÁNUCO,HUÁNUCO,AMARILIS ,100102,2023,91704.0
HUÁNUCO,HUÁNUCO,CHINCHAO     ,100103,2023,12790.0
HUÁNUCO,HUÁNUCO,CHURUBAMBA,100104,2023,13276.0
HUÁNUCO,HUÁNUCO,MARGOS   ,100105,2023,3639.0
HUÁNUCO,HUÁNUCO,QUISQUI    ,100106,2023,2825.0
HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRAN ,100107,2023,4723.0
HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN   ,100108,2023,2428.0
HUÁNUCO,HUÁNUCO,SANTA MARIA DEL VALLE ,100109,2023,22239.0
HUÁNUCO,HUÁNUCO,YARUMAYO,100110,2023,1576.0
HUÁNUCO,HUÁNUCO,PILLCO MARCA  ,100111,2023,56275.0
HUÁNUCO,HUÁNUCO,YACUS  ,100112,2023,4738.0
HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO   ,100113,2023,7770.0
HUÁNUCO,AMBO,AMBO,100201,2023,24358.0
HUÁNUCO,AMBO,CAYNA,100202,2023,2088.0
HUÁNUCO,AMBO,COLPAS,100203,2023,1408.0
HUÁNUCO,AMBO,CONCHAMARCA,100204,2023,3991.0
HUÁNUCO,AMBO,HUACAR,100205,2023,7837.0
HUÁNUCO,AMBO,SAN FRANCISCO,100206,2023,1118.0
HUÁNUCO,AMBO,SAN RAFAEL,100207,2023,7946.0
HUÁNUCO,AMBO,TOMAY KICHWA,100208,2023,3030.0
HUÁNUCO,DOS DE MAYO,LA UNION,100301,2023,7110.0
HUÁNUCO,DOS DE MAYO,CHUQUIS,100307,2023,2686.0
HUÁNUCO,DOS DE MAYO,MARIAS,100311,2023,4968.0
HUÁNUCO,DOS DE MAYO,PACHAS,100313,2023,3806.0
HUÁNUCO,DOS DE MAYO,QUIVILLA,100316,2023,907.0
HUÁNUCO,DOS DE MAYO,RIPAN,100317,2023,4938.0
HUÁNUCO,DOS DE MAYO,SHUNQUI,100321,2023,1350.0
HUÁNUCO,DOS DE MAYO,SILLAPATA,100322,2023,1409.0
HUÁNUCO,DOS DE MAYO,YANAS,100323,2023,1953.0
HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,100401,2023,5488.0
HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,100402,2023,2599.0
HUÁNUCO,HUACAYBAMBA,COCHABAMBA,100403,2023,1221.0
HUÁNUCO,HUACAYBAMBA,PINRA,100404,2023,5947.0
HUÁNUCO,HUAMALIES,LLATA,100501,2023,13289.0
HUÁNUCO,HUAMALIES,ARANCAY,100502,2023,1193.0
HUÁNUCO,HUAMALIES,CHAVIN DE PARIARCA,100503,2023,3665.0
HUÁNUCO,HUAMALIES,JACAS GRANDE,100504,2023,5631.0
HUÁNUCO,HUAMALIES,JIRCAN,100505,2023,1002.0
HUÁNUCO,HUAMALIES,MIRAFLORES,100506,2023,2963.0
HUÁNUCO,HUAMALIES,MONZON,100507,2023,10556.0
HUÁNUCO,HUAMALIES,PUNCHAO,100508,2023,1847.0
HUÁNUCO,HUAMALIES,PUÑOS,100509,2023,3906.0
HUÁNUCO,HUAMALIES,SINGA,100510,2023,2765.0
HUÁNUCO,HUAMALIES,TANTAMAYO,100511,2023,1436.0
HUÁNUCO,LEONCIO PRADO,RUPA-RUPA   ,100601,2023,60575.0
HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602,2023,6893.0
HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN   ,100603,2023,3596.0
HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO       ,100604,2023,23949.0
HUÁNUCO,LEONCIO PRADO,LUYANDO ,100605,2023,9529.0
HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,2023,11455.0
HUÁNUCO,LEONCIO PRADO,PUCAYACU   ,100607,2023,3928.0
HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE   ,100608,2023,14476.0
HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO  ,100609,2023,4263.0
HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA   ,100610,2023,2531.0
HUÁNUCO,MARAÑÓN,HUACRACHUCO,100701,2023,15058.0
HUÁNUCO,MARAÑÓN,CHOLON      ,100702,2023,5432.0
HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,100703,2023,1956.0
HUÁNUCO,MARAÑÓN,LA MORADA   ,100704,2023,3988.0
HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA   ,100705,2023,2829.0
HUÁNUCO,PACHITEA,PANAO,100801,2023,17579.0
HUÁNUCO,PACHITEA,CHAGLLA,100802,2023,9405.0
HUÁNUCO,PACHITEA,MOLINO,100803,2023,9946.0
HUÁNUCO,PACHITEA,UMARI  ,100804,2023,9667.0
HUÁNUCO,PUERTO INCA,PUERTO INCA,100901,2023,10938.0
HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,100902,2023,8647.0
HUÁNUCO,PUERTO INCA,HONORIA,100903,2023,4562.0
HUÁNUCO,PUERTO INCA,TOURNAVISTA  ,100904,2023,6789.0
HUÁNUCO,PUERTO INCA,YUYAPICHIS,100905,2023,6807.0
HUÁNUCO,LAURICOCHA,JESUS,101001,2023,3407.0
HUÁNUCO,LAURICOCHA,BAÑOS,101002,2023,1167.0
HUÁNUCO,LAURICOCHA,JIVIA,101003,2023,790.0
HUÁNUCO,LAURICOCHA,QUEROPALCA,101004,2023,780.0
HUÁNUCO,LAURICOCHA,RONDOS,101005,2023,2679.0
HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,101006,2023,939.0
HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,2023,4353.0
HUÁNUCO,YAROWILCA,CHAVINILLO,101101,2023,4026.0
HUÁNUCO,YAROWILCA,CAHUAC,101102,2023,768.0
HUÁNUCO,YAROWILCA,CHACABAMBA,101103,2023,745.0
HUÁNUCO,YAROWILCA,APARICIO POMARES,101104,2023,4194.0
HUÁNUCO,YAROWILCA,JACAS CHICO,101105,2023,837.0
HUÁNUCO,YAROWILCA,OBAS,101106,2023,3175.0
HUÁNUCO,YAROWILCA,PAMPAMARCA,101107,2023,794.0
HUÁNUCO,YAROWILCA,CHORAS,101108,2023,1563.0
ICA,ICA,ICA,110101,2023,181683.0
ICA,ICA,LA TINGUIÑA,110102,2023,50694.0
ICA,ICA,LOS AQUIJES,110103,2023,27349.0
ICA,ICA,OCUCAJE,110104,2023,5597.0
ICA,ICA,PACHACUTEC,110105,2023,8955.0
ICA,ICA,PARCONA,110106,2023,62883.0
ICA,ICA,PUEBLO NUEVO,110107,2023,8469.0
ICA,ICA,SALAS,110108,2023,32263.0
ICA,ICA,SAN JOSE DE LOS MOLINOS,110109,2023,8552.0
ICA,ICA,SAN JUAN BAUTISTA,110110,2023,16414.0
ICA,ICA,SANTIAGO,110111,2023,32899.0
ICA,ICA,SUBTANJALLA,110112,2023,34735.0
ICA,ICA,TATE,110113,2023,5496.0
ICA,ICA,YAUCA DEL ROSARIO ,110114,2023,1315.0
ICA,CHINCHA,CHINCHA ALTA,110201,2023,81231.0
ICA,CHINCHA,ALTO LARAN,110202,2023,9551.0
ICA,CHINCHA,CHAVIN,110203,2023,3261.0
ICA,CHINCHA,CHINCHA BAJA,110204,2023,15055.0
ICA,CHINCHA,EL CARMEN,110205,2023,14335.0
ICA,CHINCHA,GROCIO PRADO,110206,2023,31106.0
ICA,CHINCHA,PUEBLO NUEVO,110207,2023,78716.0
ICA,CHINCHA,SAN JUAN DE YANAC,110208,2023,2157.0
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,110209,2023,1126.0
ICA,CHINCHA,SUNAMPE,110210,2023,35235.0
ICA,CHINCHA,TAMBO DE MORA,110211,2023,7023.0
ICA,NASCA  ,NASCA  ,110301,2023,31304.0
ICA,NASCA  ,CHANGUILLO,110302,2023,2282.0
ICA,NASCA  ,EL INGENIO,110303,2023,3825.0
ICA,NASCA  ,MARCONA,110304,2023,19732.0
ICA,NASCA  ,VISTA ALEGRE,110305,2023,26541.0
ICA,PALPA,PALPA,110401,2023,9056.0
ICA,PALPA,LLIPATA,110402,2023,1859.0
ICA,PALPA,RIO GRANDE,110403,2023,3021.0
ICA,PALPA,SANTA CRUZ,110404,2023,1045.0
ICA,PALPA,TIBILLO,110405,2023,356.0
ICA,PISCO,PISCO,110501,2023,84646.0
ICA,PISCO,HUANCANO,110502,2023,1437.0
ICA,PISCO,HUMAY,110503,2023,5958.0
ICA,PISCO,INDEPENDENCIA,110504,2023,15074.0
ICA,PISCO,PARACAS,110505,2023,10622.0
ICA,PISCO,SAN ANDRES,110506,2023,16690.0
ICA,PISCO,SAN CLEMENTE,110507,2023,31423.0
ICA,PISCO,TUPAC AMARU INCA,110508,2023,20341.0
JUNÍN,HUANCAYO,HUANCAYO,120101,2023,126080.0
JUNÍN,HUANCAYO,CARHUACALLANGA,120104,2023,416.0
JUNÍN,HUANCAYO,CHACAPAMPA,120105,2023,880.0
JUNÍN,HUANCAYO,CHICCHE,120106,2023,606.0
JUNÍN,HUANCAYO,CHILCA,120107,2023,103407.0
JUNÍN,HUANCAYO,CHONGOS ALTO,120108,2023,1459.0
JUNÍN,HUANCAYO,CHUPURO,120111,2023,2044.0
JUNÍN,HUANCAYO,COLCA,120112,2023,978.0
JUNÍN,HUANCAYO,CULLHUAS,120113,2023,1199.0
JUNÍN,HUANCAYO,EL TAMBO,120114,2023,179110.0
JUNÍN,HUANCAYO,HUACRAPUQUIO,120116,2023,1374.0
JUNÍN,HUANCAYO,HUALHUAS,120117,2023,6118.0
JUNÍN,HUANCAYO,HUANCAN,120119,2023,32720.0
JUNÍN,HUANCAYO,HUASICANCHA,120120,2023,796.0
JUNÍN,HUANCAYO,HUAYUCACHI,120121,2023,11102.0
JUNÍN,HUANCAYO,INGENIO,120122,2023,2349.0
JUNÍN,HUANCAYO,PARIAHUANCA   ,120124,2023,4744.0
JUNÍN,HUANCAYO,PILCOMAYO,120125,2023,26322.0
JUNÍN,HUANCAYO,PUCARA,120126,2023,4613.0
JUNÍN,HUANCAYO,QUICHUAY,120127,2023,1876.0
JUNÍN,HUANCAYO,QUILCAS,120128,2023,4115.0
JUNÍN,HUANCAYO,SAN AGUSTIN,120129,2023,20627.0
JUNÍN,HUANCAYO,SAN JERONIMO DE TUNAN,120130,2023,13471.0
JUNÍN,HUANCAYO,SAÑO,120132,2023,6709.0
JUNÍN,HUANCAYO,SAPALLANGA,120133,2023,27543.0
JUNÍN,HUANCAYO,SICAYA,120134,2023,25684.0
JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,2023,5915.0
JUNÍN,HUANCAYO,VIQUES,120136,2023,3038.0
JUNÍN,CONCEPCIÓN,CONCEPCION,120201,2023,17260.0
JUNÍN,CONCEPCIÓN,ACO,120202,2023,1556.0
JUNÍN,CONCEPCIÓN,ANDAMARCA,120203,2023,2926.0
JUNÍN,CONCEPCIÓN,CHAMBARA,120204,2023,2574.0
JUNÍN,CONCEPCIÓN,COCHAS,120205,2023,1890.0
JUNÍN,CONCEPCIÓN,COMAS,120206,2023,4815.0
JUNÍN,CONCEPCIÓN,HEROINAS TOLEDO,120207,2023,845.0
JUNÍN,CONCEPCIÓN,MANZANARES,120208,2023,1512.0
JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,120209,2023,1438.0
JUNÍN,CONCEPCIÓN,MATAHUASI,120210,2023,6536.0
JUNÍN,CONCEPCIÓN,MITO,120211,2023,1437.0
JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,120212,2023,2738.0
JUNÍN,CONCEPCIÓN,ORCOTUNA,120213,2023,5478.0
JUNÍN,CONCEPCIÓN,SAN JOSE DE QUERO,120214,2023,5465.0
JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,120215,2023,2058.0
JUNÍN,CHANCHAMAYO,CHANCHAMAYO,120301,2023,29604.0
JUNÍN,CHANCHAMAYO,PERENE,120302,2023,60737.0
JUNÍN,CHANCHAMAYO,PICHANAQUI,120303,2023,40752.0
JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304,2023,3381.0
JUNÍN,CHANCHAMAYO,SAN RAMON,120305,2023,29970.0
JUNÍN,CHANCHAMAYO,VITOC,120306,2023,1550.0
JUNÍN,JAUJA,JAUJA,120401,2023,20509.0
JUNÍN,JAUJA,ACOLLA,120402,2023,5556.0
JUNÍN,JAUJA,APATA,120403,2023,4436.0
JUNÍN,JAUJA,ATAURA,120404,2023,1405.0
JUNÍN,JAUJA,CANCHAYLLO,120405,2023,1648.0
JUNÍN,JAUJA,CURICACA,120406,2023,1370.0
JUNÍN,JAUJA,EL MANTARO,120407,2023,2768.0
JUNÍN,JAUJA,HUAMALI,120408,2023,1569.0
JUNÍN,JAUJA,HUARIPAMPA,120409,2023,1115.0
JUNÍN,JAUJA,HUERTAS,120410,2023,2293.0
JUNÍN,JAUJA,JANJAILLO,120411,2023,514.0
JUNÍN,JAUJA,JULCAN,120412,2023,728.0
JUNÍN,JAUJA,LEONOR ORDOÑEZ,120413,2023,1584.0
JUNÍN,JAUJA,LLOCLLAPAMPA,120414,2023,1127.0
JUNÍN,JAUJA,MARCO,120415,2023,1313.0
JUNÍN,JAUJA,MASMA,120416,2023,1656.0
JUNÍN,JAUJA,MASMA CHICCHE,120417,2023,695.0
JUNÍN,JAUJA,MOLINOS,120418,2023,1547.0
JUNÍN,JAUJA,MONOBAMBA,120419,2023,2051.0
JUNÍN,JAUJA,MUQUI,120420,2023,1041.0
JUNÍN,JAUJA,MUQUIYAUYO,120421,2023,2340.0
